CNL_OFICINA,CNL_TERMINAL,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,
473,OR166901,,,,,,,,,,,,,,,,16529,18425,22929,
473,OR166902,,,,,,,,,,,,,,,,16774,18056,24329,
473,ORW7144201,11680,7358,6840,13100,6871,11776,10780,10113,12521,,,12254,8879,13377,9868,,,,
473,ORW7166901,27251,19403,17488,23064,20764,15705,19520,21968,23924,22954,24598,23485,22170,21920,19011,,,,
473,ORW7166902,22964,15875,13937,19306,16726,20542,23004,20167,20792,20202,23098,21372,18403,20778,18023,,,,
473,ORW747302,,,,,6561,6332,,,,,,,,,,,,,
473,ORW747303,,,4814,,5931,6302,,6747,,,,,,,,,,,
473,ORW747304,,,,,6214,5557,7377,6985,,,8565,,,,,,,,
481,BO048101,,,,,,,,,,,,,4898,8604,8561,7134,7225,6393,
481,BO048102,,,,,,,,,,,,,6285,9308,10580,7214,7820,7710,
481,BO048103,,,,,,,,,,,,,6120,11155,9277,5461,7541,7501,
481,BOW7141301,,,,3709,,,,,,4170,,,4894,,,,,,
481,BOW748101,5843,,3452,4618,6924,6467,7382,6089,7282,6868,8249,5836,,,,,,,
481,BOW748102,8912,6595,4830,,,,,,5374,6767,7726,7230,2928,,,,,,
481,BOW748103,7050,7195,4889,8124,8529,5660,8249,6353,8091,7451,9129,7462,2942,,,,,,
481,BOW748104,7904,5200,3704,7328,7916,6714,8233,6527,,,,,,,,,,,
513,OR051301,,,,,,,,,,,,,,,,3558,6466,7073,
513,OR051302,,,,,,,,,,,,,,,,2755,4981,4822,
513,OR142101,,,,,,,,,,,,,,,,4056,5826,5285,
513,ORR1421,4459,3243,2583,4006,,,,,,,,,,,,,,,
513,ORW7142101,,,,,2245,3638,3766,3704,3952,4141,4087,3724,4041,5324,5406,,,,
513,ORW751301,7704,5186,4346,6452,6642,6326,6339,5203,6075,4653,6514,6077,5869,6229,6055,2535,,,
513,ORW751302,5309,4011,2810,3560,4434,3430,4395,4513,4458,6039,5666,5548,5745,5520,5420,1848,,,
520,OCR1671,9430,3304,3754,6665,,7478,6432,4712,5141,4374,2559,7973,5454,5844,5243,6376,2452,7320,
520,OCW752001,6110,4046,3923,5506,5610,5316,6850,5321,,3544,4954,5280,5675,6340,5738,5849,5053,6392,
520,OCW752002,6952,4102,4390,6803,6431,4422,6914,6219,6364,3777,6164,3660,4224,4975,5173,5050,6358,5219,
520,OCW752003,7321,4414,3150,2759,,5307,6880,5769,7025,6944,6805,6323,6238,6710,6674,5958,7236,6109,
520,OCW752004,5224,3754,3823,5607,6808,6454,6672,5984,6428,6132,7393,6564,6520,5617,7277,6228,4225,5958,
520,OCW752005,4798,4816,2509,6462,7377,2562,,2729,4408,6405,5701,3953,6438,5772,7024,5434,6407,6975,
520,OCW752006,4767,2785,2988,3829,4182,3077,4669,,5188,3781,3918,3788,3645,3973,2797,,5376,5290,
530,CSR1683,3280,2117,2110,2554,2820,,,,,,,,,,,,,,
530,CSR1683V,,,,,,,,,,,2293,,,,,,,,
530,CSW753001,6350,5561,3474,5634,6750,5130,7225,5596,6003,5723,5765,6017,8014,6448,6590,6957,8043,9441,
530,CSW753002,6035,4962,3645,4082,,,,,,,,,,,,2901,6004,4841,
530,CSW753003,9184,6799,5149,7975,8655,6349,4937,5786,7683,7527,9652,8849,7641,7918,8317,10125,7986,7902,
530,CSW753004,6402,2155,3850,5794,8610,8089,10832,8618,9208,9423,6030,6320,7874,9064,10416,,,,
540,BO054001,,,,,,,,,,,,,,,3301,6542,6188,5952,
540,BO054002,,,,,,,,,,,,,,,3004,5458,7037,6659,
540,BO054003,,,,,,,,,,,,,,,3584,5530,6474,6535,
540,BOR1428E,,,,,,,,,,,,,,,,,5319,4843,
540,BOW7142801,7718,5378,3633,5546,5503,5075,4458,3885,5945,6218,7165,7991,8338,6730,3782,,,,
540,BOW754001,6988,4868,4621,6119,6708,5290,7212,6007,6724,7076,9297,7730,7499,6244,2876,,,,
540,BOW754002,6588,5148,4445,6168,6461,5512,4631,7632,8403,8071,5517,5823,6806,7283,2534,,,,
540,BOW754003,9790,6614,5492,8533,8508,7686,9487,5174,7434,8197,11141,9096,7527,8326,3202,,,,
564,CS056401,,,,,,,,,,,,,,,,1383,5642,6510,
564,CS056402,,,,,,,,,,,,,,,,1596,5713,5599,
564,CS056403,,,,,,,,,,,,,,,,1222,5883,5337,
564,CS056404,,,,,,,,,,,,,,,,1153,5001,5071,
564,CS166101,,,,,,,,,,,,,,,,2527,2885,3283,
564,CSW7166101,2906,2093,1911,3035,2464,2222,2568,2451,2489,2182,2463,2803,2363,2902,2293,,,,
564,CSW756401,4164,3857,3648,4851,4317,4189,5603,4514,4275,4769,5415,6110,6020,6622,5842,4163,,,
564,CSW756402,6477,2618,2329,2916,4561,4507,5019,3561,4418,4381,4551,4263,,1923,,,,,
564,CSW756403,4698,3368,3068,4528,4400,4004,2154,2995,4006,4468,5396,5132,3094,5198,5497,3447,,,
564,CSW756404,6511,4419,3849,5043,5335,4751,6031,5210,5864,5230,5542,,5988,5048,6000,4775,,,
564,CSW756405,5138,3338,2871,3636,4219,1491,2870,3675,4570,4754,4350,5203,4473,4073,5545,3170,,,
566,OC056604,,,,,,,,,,,,1872,,,,,,,
566,OC162301,,,,,,,,,,,,2398,5867,4903,5038,4930,4446,4907,
566,OCW356620,,,,,,,,1374,,,,1579,,,,,,,
566,OCW756601,8161,5271,4205,5400,5079,4933,5287,4000,4857,5002,5380,5078,5221,6030,5793,5942,5787,5496,
566,OCW756602,7574,5922,4460,6513,6739,6294,7462,6665,6912,7501,8388,7254,8203,9047,8519,6843,7065,7970,
566,OCW756603,8168,5983,3939,6881,5888,5178,6418,6145,7043,6889,7205,6931,7478,7731,7396,6587,7734,6719,
566,OCW756640,5672,3895,3093,4742,4138,3563,4837,4016,4632,4784,4496,,,,,,,,
569,OR056901,,,,,,,,,,,,3166,7202,,,6605,5966,6409,
569,OR056902,,,,,,,,,,,,3220,,6880,,6041,5656,4707,
569,OR056903,,,,,,,,,,,,4839,10911,10432,10669,10440,10114,11359,
569,OR056904,,,,,,,,,,,,4782,10975,10909,11445,10592,9957,10989,
569,ORW756901,6131,5178,4333,6270,5748,5314,6279,6223,7001,6282,6640,3013,,,,,,,
569,ORW756902,9119,7262,5128,5911,5903,4961,5954,5958,6778,6733,7408,3135,,,,,,,
569,ORW756903,10919,9200,6775,10193,9712,7933,10592,8793,10495,10029,11642,5031,,,,,,,
569,ORW756904,5377,3976,4252,9011,9882,8231,10299,8692,10729,10709,12072,5113,,,,,,,
578,AQW7145601,9336,4666,2374,7967,6599,7002,6311,5559,7520,9053,6844,6985,7797,7574,6768,7213,7374,7280,
578,AQW757801,3628,2749,1253,4277,4096,3170,3757,3305,3922,4398,4122,4419,5065,5470,5165,3619,3878,4690,
578,AQW757802,7083,5032,2574,7897,6915,5739,6148,5773,,6958,6308,6098,6976,5368,4210,5898,6870,9179,
578,AQW757803,6277,4514,2167,7236,5884,5226,6523,5251,7274,5274,7588,6422,7883,9161,8746,6513,7078,6196,
578,AQW757804,4853,,,4212,2231,4425,4725,5320,6796,5758,6925,5846,7389,9861,8017,7103,8762,9422,
578,AQW757805,6666,4806,1943,2485,5357,6132,4655,4613,5714,5096,5018,5080,5190,7317,8625,7541,7000,9139,
578,AQW757806,5373,4381,2030,3650,3533,,,,,,,,,,,,,,
578,AQW757807,,4197,1883,4714,4445,4872,6350,,6085,4381,2687,,,,6146,3608,5145,,
582,OR058201,,,,,,,,,,,,,,6099,7167,5244,6860,8339,
582,OR058202,,,,,,,,,,,,,,5073,9367,8341,5133,4470,
582,OR058203,,,,,,,,,,,,,,,4198,,7576,10708,
582,OR058204,,,,,,,,,,,,,,,3937,3799,3920,,
582,OR058205,,,,,,,,,,,,,,3476,5879,5471,5382,4995,
582,OR166301,,,,,,,,,,,,,,,3852,4738,5147,5042,
582,OR167801,,,,,,,,,,,,,,,7138,6471,6446,7985,
582,ORR1663,5674,3741,4778,10041,9259,6645,7174,7429,8177,7195,13347,5897,4702,7160,,,,,
582,ORR1678,11266,4930,4986,4904,,,,,,,,,,,,,,,
582,ORW7167802,,,,,6811,5810,6084,5351,5984,5824,9581,15347,8483,8926,,,,,
582,ORW758201,8223,5993,4712,5218,7606,5422,6556,6255,7195,6297,7156,5917,,,,,,,
582,ORW758202,7366,5313,6032,6697,9196,7670,8697,8280,10058,10431,11315,10027,9718,3235,,,,,
582,ORW758203,,,,,,,4240,,,5564,,,4276,,,,,,
582,ORW758204,7253,5434,3872,6652,,,,,,,,,4146,,,,,,
582,ORW758205,,,,4994,5342,3718,5794,4654,5060,,,,5071,,,,,,
592,CS141601,,,,,,,,,,,10319,8754,5437,5462,5754,7103,13762,8562,
592,CS145801,,,,,,,,,,2207,8659,5221,6043,7813,6799,4971,6604,5928,
592,CS145802,,,,,,,,,,2921,7668,6639,8078,5918,7095,7616,8311,6762,
592,CSW7141601,6565,3360,4143,8345,13747,7054,5655,5246,8216,5087,,,,,,,,,
592,CSW759201,5426,4261,3830,5183,6325,5490,5754,5158,5275,5498,5174,5066,5682,6064,5949,5349,5981,5969,
592,CSW759202,7912,6523,4733,7106,8879,6243,8181,3854,6671,7316,7788,7502,6832,5522,7920,6177,6678,4730,
592,CSW759203,7067,5005,4536,6154,7486,5476,7507,6146,5639,7134,6522,6542,6208,4329,8957,8651,8924,8813,
592,CSW759204,8011,5274,3107,7451,5711,4209,2920,5920,7369,6701,6236,4964,6186,7971,,,,3602,
592,CSW759205,4572,4377,3115,5411,4713,5321,7446,6561,6287,3842,,,,,,,,,
592,CSW759206,6371,2276,4212,6436,3820,5028,6444,5077,7675,5280,,,,,,,,,
592,CSW759207,7027,5741,4031,3139,5366,,,,,,,,,,,,,,
596,OR059601,,,,,,,,,,,,1372,6376,6482,9276,8106,7713,8593,
596,OR059602,,,,,,,,,,,,2165,10327,7842,4846,2893,4846,4531,
596,OR059603,,,,,,,,,,,,1426,6256,8120,5794,6129,7588,7284,
596,OR059604,,,,,,,,,,,,,4431,4744,7675,7024,5281,6309,
596,ORR1698,15064,5117,3665,6033,6034,5516,5714,5113,5594,5855,6560,6311,,,,,,,
596,ORR1698E,,,,,,,,,,,,,7607,16051,5708,5738,5394,6111,
596,ORW759601,7298,5811,414,,,,4561,5168,6490,5442,6503,5314,,,,,,,
596,ORW759602,6135,4719,450,,,,6822,7360,7765,8317,9478,5586,,,,,,,
596,ORW759603,6332,4916,352,,,,5741,6745,8392,8090,8224,5676,,,,,,,
596,ORW759604,6312,3148,,,,,3492,3544,4584,5013,4254,2838,,,,,,,
596,ORW759605,5351,4186,,,,,,,,,,,,,,,,,
602,BO060201,,,,,,,,,,,,,,4299,8467,7333,8005,9128,
602,BO060202,,,,,,,,,,,,,,6210,10025,7678,8742,7309,
602,BO060203,,,,,,,,,,,,,,,8475,7884,8101,8984,
602,BOR1617,,,,,,5508,,3541,,,,5245,,3791,,,,,
602,BOW760201,12616,11819,6970,7803,7654,6527,8050,7025,7595,7429,7417,8630,9271,7173,,,,,
602,BOW760202,11358,6523,5940,8686,8585,7209,7936,6896,8069,7895,8828,8767,8871,5482,,,,,
602,BOW760203,8244,6349,5451,7236,7178,6624,7328,6747,7457,7146,7647,8153,9771,5081,,,,,
616,OR061602,,,,,,,,,,3569,6655,10015,10478,10248,10045,10063,10621,11622,
616,OR061603,,,,,,,,,,,,,,7495,8448,7533,6918,7584,
616,OR061604,,,,,,,,,,3889,7879,6399,6980,7480,7280,7085,6959,6871,
616,OR061605,,,,,,,,,,,,,,8738,6370,6665,7291,7824,
616,OR061606,,,,,,,,,,4943,7766,6297,6789,7433,9158,8468,10272,9175,
616,OR061607,,,,,,,,,,4657,2660,3135,3294,3876,3696,3472,3312,4076,
616,ORR1697,8426,6217,5536,6236,6403,5214,6541,6702,5504,,,,,,,,,,
616,ORR1697E,,,,,,,,,,,,,,,,,,4926,
616,ORR1697V,,,,,,,,,1976,9820,6792,5773,4660,6186,6072,4913,5417,,
616,ORW761602,10096,7626,6053,8865,9590,10122,10684,4516,5180,1704,,,,,,,,,
616,ORW761603,7682,5314,4840,5999,6462,6486,6412,6762,6923,6607,7463,6599,6278,,,,,,
616,ORW761604,7180,4980,3362,6252,6069,5790,6181,6824,7020,2320,,,,,,,,,
616,ORW761605,7878,4662,4753,6623,6584,5812,7728,8459,7676,7160,8684,8850,8161,,,,,,
616,ORW761606,8997,5982,5189,7027,6644,7417,7084,6631,6390,,,,,,,,,,
616,ORW761607,8972,7116,5225,7963,8339,3499,3455,2292,6114,,,,,,,,,,
616,ORW761608,3818,3579,,3569,3830,,,,,,,,,,,,,,
639,OC063901,,,,,,,,,,,,,4202,6459,6423,7277,7018,6035,
639,OC063902,,,,,,,,,,,,,6981,10713,10140,8410,9085,10269,
639,OCW763901,7884,5933,4868,7112,6039,5919,6205,5753,5814,7213,7077,6250,1746,,,,,,
639,OCW763902,8149,6766,5147,7643,6772,6074,8968,7733,9024,8156,9805,9254,2195,,,,,,
648,OC064801,,,,,,,,,,,,,,,,,,4609,
648,OC064802,,,,,,,,,,,,,,,,,,5782,
648,OC064803,,,,,,,,,,,,,,,,,,3482,
648,OC064804,,,,,,,,,,,,,,,,,,1815,
648,OCR1684,9471,5182,3848,2020,,,,,,,,,,,,,,,
648,OCW764801,7285,5303,4355,6478,5918,4919,6802,6124,7012,5858,7341,5784,6418,5219,6804,6477,6782,1439,
648,OCW764802,8379,6210,5166,7409,7360,6005,6009,6670,7776,7041,7987,6944,7757,9140,7735,7642,8306,2277,
648,OCW764803,,,,,1628,2195,3752,2422,2654,5308,6052,4297,5063,5680,4170,4663,5457,1129,
648,OCW764804,,,,,,,,,,2438,2906,3756,3631,2864,4274,,,,
663,BO066301,,,,,,,,,,,,,,,3085,4952,4635,4899,
663,BO066302,,,,,,,,,,,,,,,11140,11583,10799,11672,
663,BO066303,,,,,,,,,,,,,,,8270,9992,9731,9096,
663,BO066304,,,,,,,,,,,,,,,8041,9129,7165,7140,
663,BO168601,,,,,,,,,,,,,,,3059,,,,
663,BOW766301,5751,5630,,,6338,8627,7063,7012,7364,8336,8379,6124,7562,10314,,,,,
663,BOW766302,7994,10957,7574,9404,4298,4184,,3928,,,4469,4667,6574,5380,,,,,
663,BOW766303,10671,10065,7921,12218,11727,9860,11457,9066,10350,9480,10888,10352,11576,10760,,,,,
663,BOW766304,9634,5682,4922,8579,11282,8245,11971,9994,10973,11183,11342,10943,10223,11579,,,,,
692,OCR1417,3319,,,,,,,,,,,3094,3295,,2666,,,,
692,OCW769201,6769,4703,4292,5875,7402,6198,6498,5169,6472,6190,7627,5656,6231,8430,8912,8113,8469,7314,
692,OCW769202,7292,5379,4650,6852,8697,6766,7006,7123,8086,8007,8381,6228,6692,9392,9524,9074,8748,4169,
692,OCW769203,4071,4106,3445,4742,4099,3199,4424,4742,5433,6057,5197,3854,4256,,,,3640,7933,
697,BOW7145301,2043,1782,1181,1573,1817,1438,1593,1753,1582,1987,1831,1833,1828,2119,1881,1777,1913,1939,
697,BOW769701,8234,5794,3801,5053,4748,4062,4135,5038,4769,4444,5996,5253,4985,4603,4632,4372,4572,4832,
697,BOW769702,,,2433,3571,4303,3041,3809,2397,4069,3604,3019,2442,3463,4077,3989,3884,3942,3557,
828,OC082801,,,,,,,,,,,,,,4023,6684,6431,6774,6582,
828,OC082802,,,,,,,,,,,,,,5706,9563,7824,8186,8151,
828,OC082803,,,,,,,,,,,,,,5735,8108,8025,7902,7658,
828,OC145101,,,,,,,,,,,,,,,,,,4420,
828,OCW782801,5411,4240,4309,5520,4754,3775,4765,4715,7839,5248,5902,5773,6508,,,,,,
828,OCW782802,8835,6537,6737,7698,8386,5831,7508,6917,10765,8533,8319,8170,9222,3020,,,,,
828,OCW782803,4528,5873,6282,7191,9236,7263,9177,8601,10741,8613,7314,6249,7396,,,,,,
828,OCW782804,3917,,,,,,,,,,,,,,,,,,
828,OCW782805,5173,3995,3463,4899,4418,3868,4663,4120,4776,4317,4610,4340,4937,5668,,,,,
838,BO083801,,,,,,,,,,,,,1092,3221,2999,2341,2782,3147,
838,BO083802,,,,,,,,,,,,,,,1039,1194,947,,
838,BO083820,,,,,,,,,,,,,262,,857,875,1015,1027,
838,BOW383820,570,453,359,,,470,751,514,580,,,,,,,,,,
838,BOW783801,1827,1932,1293,2533,2412,2131,2405,2163,2480,3169,3246,2702,1496,,,,,,
838,BOW783802,1402,914,697,606,746,514,802,632,,,1282,,,,,,,,
838,BOW783822,,,,,,,,,,,,,235,,,,,,
856,CS085601,,,,,,,,,,,,,3220,7792,8591,7634,9134,9673,
856,CS085602,,,,,,,,,,,,,4476,10527,8953,8871,8715,9626,
856,CSR1608,3235,,1824,,,,,,,,,,,,,,,,
856,CSW7160801,,,,,2664,2016,,,,2379,2739,2673,3026,2607,,,,,
856,CSW785601,6221,4529,3251,4969,8041,5563,7688,6531,7166,6426,7348,7294,3621,,,,,,
856,CSW785602,7243,5480,4402,6361,,,,,,,,,,,,,,,
856,CSW785603,7267,5571,5257,7178,9898,7596,9593,8405,9908,9672,10028,8128,5113,,,,,,
861,OCW718605,,,,,,,,,,,,5455,6076,,,,,,
861,OCW786101,14718,8767,3484,8119,13276,10429,14149,12484,16903,13593,12692,10061,10065,11300,11043,9589,11521,11078,
861,OCW786102,,,3807,8080,11202,6124,4809,8481,10693,9227,9478,7450,7287,8458,6153,5970,7550,5293,
861,OCW786103,12643,8819,4213,10201,,4681,6574,,,,7794,4207,4637,3473,6425,6730,7973,7106,
864,CS086401,,,,,,,,,,,,,,,,3206,4782,5163,
864,CS086402,,,,,,,,,,,,,,,,5206,8985,9616,
864,CS086403,,,,,,,,,,,,,,,,5304,9274,9781,
864,CS160401,,,,,,,,,,,,,,,2587,3233,3508,4397,
864,CS160402,,,,,,,,,,,,,,,2738,4467,5256,5254,
864,CSR1604,10052,,3184,5473,4310,3055,3867,,,3526,3879,5519,6379,4182,,,,,
864,CSW7160401,9860,2936,3080,6448,5824,3922,4289,4334,4106,4426,6354,8206,8583,6515,,,,,
864,CSW786401,6209,3109,3497,4249,4578,3881,5272,4300,5484,5923,6135,5441,5610,5359,5418,,,,
864,CSW786402,11455,6270,5982,8663,9266,8177,10051,7940,9705,9324,10443,9647,10616,9011,9820,1994,,,
864,CSW786403,11006,6006,5766,8222,9017,7223,9576,7742,8958,9242,9544,8819,9477,9036,9456,2328,,,
881,OR088101,,,,,,,,,,,,5667,5824,5519,5247,4377,4717,5502,
881,OR088102,,,,,,,,,,,,8887,8614,8368,8720,7959,8410,8815,
881,OR088103,,,,,,,,,,,,7991,8425,7964,8601,8308,8179,8238,
881,OR088104,,,,,,,,,,,,6517,6614,6282,6776,6717,6979,7320,
881,ORR1443,4351,3747,3082,3820,4285,3661,3927,3975,4463,4663,5450,4440,4629,4547,4688,,,,
881,ORR1443E,,,,,,,,,,,,,,,,3901,4734,5055,
881,ORW788101,6463,4718,3957,6474,6446,3985,6588,4890,5953,5065,4474,,,,,,,,
881,ORW788102,8844,7545,5934,9078,9567,8286,8982,8120,9986,8910,8604,,,,,,,,
881,ORW788103,8501,7677,5515,8070,5397,6233,7275,6107,6466,7329,6662,,,,,,,,
881,ORW788104,6268,4253,2967,4869,7208,6052,7441,6584,8397,7317,6370,,,,,,,,
881,ORW788105,5603,3603,2431,4427,,,,,,,,,,,,,,,
906,CS090601,,,,,,,,,,,,,3327,5295,5171,4860,5504,4946,
906,CS090602,,,,,,,,,,,,,3515,5868,5579,5326,5681,5432,
906,CS090603,,,,,,,,,,,,,4252,6180,6433,5534,5529,5340,
906,CS090604,,,,,,,,,,,,,5620,8971,8147,6931,8560,9342,
906,CS142601,,,,,,,,,,,,,2030,6584,6197,6508,5966,6876,
906,CSW7142601,8866,5007,4545,6842,7028,5485,6750,5563,5526,6244,6875,9401,4698,,,,,,
906,CSW790601,5970,4333,3040,5384,4512,3767,5075,5439,4947,4764,4972,5061,1722,,,,,,
906,CSW790602,5921,3978,3859,5208,5802,4334,5579,4748,5692,4893,5892,5607,1475,,,,,,
906,CSW790603,5428,4654,3543,5174,6055,4787,6350,5662,6112,5628,6693,6208,2480,,,,,,
906,CSW790604,9816,6382,5748,8487,8753,6128,7922,7142,7519,7749,8341,8045,2695,,,,,,
993,BOW799301,6258,5246,4098,5971,7676,5889,6958,6871,7818,7932,8570,7833,8933,7916,8738,6029,,,
993,BOW799302,7544,5809,5119,7617,7510,5450,6980,5846,5987,6012,6857,5326,6058,7017,6566,5884,,,
993,OR099301,,,,,,,,,,,,,,,,,8054,7863,
993,OR099302,,,,,,,,,,,,,,,,,8417,8171,
993,ORW7141501,,,,,,3660,4278,3458,3993,4862,5102,4894,5171,5499,5035,5220,5330,5202,
